id,parentProductId,title,categories,description,quantity,price,active
2166-variation-1,2166,Dolichothele camptotricha,,<p>Dolichothele camptotricha</p>,100 seeds,4.25,instock
2166-variation-2,2166,Dolichothele camptotricha,,<p>Dolichothele camptotricha</p>,500 seeds,18.00,instock
2166-variation-3,2166,Dolichothele camptotricha,,<p>Dolichothele camptotricha</p>,1000 seeds,32,instock
2167,,Seeds Frithia humilis v. minima,"SEEDS Succulents F,Succulent Seeds A-Z,Mesembryanthemum,Frithia Seeds,SUCCULENT SEED INDEX",<p>Frithia humilis v. minima</p>,,,outofstock
2167-variation-0,2167,Seeds Frithia humilis v. minima,,<p>Frithia humilis v. minima</p>,500 seeds,16.00,outofstock
2167-variation-1,2167,Seeds Frithia humilis v. minima,,<p>Frithia humilis v. minima</p>,"1,000 seeds",26.00,outofstock
2167-variation-2,2167,Seeds Frithia humilis v. minima,,<p>Frithia humilis v. minima</p>,"5,000 seeds",95.00,outofstock
2169,,"Seeds Argyroderma delaetii 'aureum'","Mesembryanthemum,Succulent Seeds A-Z,SEEDS Succulents A,Argyroderma Seeds,SUCCULENT SEED INDEX","<p>Argyroderma delaetii 'aureum'. Thick heads, yellow flowers.</p>",,,instock
2169-variation-0,2169,"Seeds Argyroderma delaetii 'aureum'",,"<p>Argyroderma delaetii 'aureum'. Thick heads, yellow flowers.</p>",25 seeds,1.50,instock
2169-variation-1,2169,"Seeds Argyroderma delaetii 'aureum'",,"<p>Argyroderma delaetii 'aureum'. Thick heads, yellow flowers.</p>",100 seeds,5,instock
2170,,Seeds Haworthia margaritifera,"Succulent Seeds A-Z,SEEDS Succulents G-H,Haworthia Seeds,SUCCULENT SEED INDEX",<p>Haworthia margaritifera (Pearl plant). This item ships in 3 weeks.</p>,,,instock
2170-variation-0,2170,Seeds Haworthia margaritifera,,<p>Haworthia margaritifera (Pearl plant). This item ships in 3 weeks.</p>,500 seeds,40.00,instock
2170-variation-1,2170,Seeds Haworthia margaritifera,,<p>Haworthia margaritifera (Pearl plant). This item ships in 3 weeks.</p>,1000 seeds,75.00,instock
2170-variation-2,2170,Seeds Haworthia margaritifera,,<p>Haworthia margaritifera (Pearl plant). This item ships in 3 weeks.</p>,5000 seeds,250.00,instock
3382,,Seeds Glebionis coronarium (Garland Daisy),"Wildflower Seeds E to G,WILDFLOWER SEED INDEX",<p>Glebionis coronarium (Garland Daisy)</p>,,,instock
3382-variation-0,3382,Seeds Glebionis coronarium (Garland Daisy),,<p>Glebionis coronarium (Garland Daisy)</p>,1/10 oz.,1.50,instock
3382-variation-1,3382,Seeds Glebionis coronarium (Garland Daisy),,<p>Glebionis coronarium (Garland Daisy)</p>,1 oz.,5.00,instock
3382-variation-2,3382,Seeds Glebionis coronarium (Garland Daisy),,<p>Glebionis coronarium (Garland Daisy)</p>,4 oz.,12.00,instock
3382-variation-3,3382,Seeds Glebionis coronarium (Garland Daisy),,<p>Glebionis coronarium (Garland Daisy)</p>,8 oz.,16.00,instock
3382-variation-4,3382,Seeds Glebionis coronarium (Garland Daisy),,<p>Glebionis coronarium (Garland Daisy)</p>,1 lb.,20.00,instock
2171,,Seeds Mesembryanthemum crystallinum,"Succulent Seeds A-Z,SEEDS Succulents M-0,Mesembryanthemum,Mesembryanthemum,SUCCULENT SEED INDEX",<p>Mesembryanthemum crystallinum. Winter growing with winter fog and rain.</p>,,,instock
2171-variation-0,2171,Seeds Mesembryanthemum crystallinum,,<p>Mesembryanthemum crystallinum. Winter growing with winter fog and rain.</p>,25 seeds,1.50,instock
2171-variation-1,2171,Seeds Mesembryanthemum crystallinum,,<p>Mesembryanthemum crystallinum. Winter growing with winter fog and rain.</p>,100 seeds,3.50,instock
2171-variation-2,2171,Seeds Mesembryanthemum crystallinum,,<p>Mesembryanthemum crystallinum. Winter growing with winter fog and rain.</p>,500 seeds,13.50,instock
2171-variation-3,2171,Seeds Mesembryanthemum crystallinum,,<p>Mesembryanthemum crystallinum. Winter growing with winter fog and rain.</p>,1000 seeds,20.00,instock
2657,,Seeds Baptisia australis (Blue Wild Indigo),"Wildflower Seeds A to B,WILDFLOWER SEED INDEX",<p>Baptisia australis (Blue Wild Indigo)</p>,,,instock
2657-variation-0,2657,Seeds Baptisia australis (Blue Wild Indigo),,<p>Baptisia australis (Blue Wild Indigo)</p>,8 oz.,195.00,instock
2657-variation-1,2657,Seeds Baptisia australis (Blue Wild Indigo),,<p>Baptisia australis (Blue Wild Indigo)</p>,1 lb.,295.00,instock
2685,,Gulf Coast / Caribbean Wildflower Mix,"Wildflower Seed Mixes,Gulf Coast/Caribbean Mix,(A) WILDFLOWER REGIONAL SEED MIXES","<p>Mix may vary from the indicated listing, based on availability of individual species:</p>
<p>Gulf Coast / Caribbean Wildflower Mix</p>
<p>Centaurea cyanus (dwarf) / Dwarf Cornflower<br />Cheiranthus allionii / Wallflower<br />Coreopsis lanceolata (dwarf) / Coreopsis<br />Coreopsis leavenworthii / Leavenworth&rsquo;s Tickseed<br />Cosmos bipinnatus (dwarf) / Cosmos, Dwarf<br />Cosmos sulphureus Sulphur / Cosmos<br />Dimorphotheca aurantiaca / African Daisy<br />Gaillardia pulchella / Annual Gaillardia<br />Gypsophila elegans / Annual Baby&rsquo;s Breath<br />Liatris spicata / Gayfeather <br />Linaria maroccana / Spurred Snapdragon <br />Linum grandiflorum rubrum / Scarlet Flax <br />Lobularia maritima / Sweet Alyssum <br />Mirabilis jalapa / Four-O&rsquo;Clock <br />Monarda citriodora / Lemon Mint <br />Rudbeckia amplexicaulis / Clasping Coneflower<br />Rudbeckia hirta / Black-Eyed Susan <br />Silene armeria / Catchfly <br />Thunbergia alata / Black-Eyed Susan Vine</p>",,,instock
2685-variation-0,2685,Gulf Coast / Caribbean Wildflower Mix,,"<p>Mix may vary from the indicated listing, based on availability of individual species:</p>
<p>Gulf Coast / Caribbean Wildflower Mix</p>
<p>Centaurea cyanus (dwarf) / Dwarf Cornflower<br />Cheiranthus allionii / Wallflower<br />Coreopsis lanceolata (dwarf) / Coreopsis<br />Coreopsis leavenworthii / Leavenworth&rsquo;s Tickseed<br />Cosmos bipinnatus (dwarf) / Cosmos, Dwarf<br />Cosmos sulphureus Sulphur / Cosmos<br />Dimorphotheca aurantiaca / African Daisy<br />Gaillardia pulchella / Annual Gaillardia<br />Gypsophila elegans / Annual Baby&rsquo;s Breath<br />Liatris spicata / Gayfeather <br />Linaria maroccana / Spurred Snapdragon <br />Linum grandiflorum rubrum / Scarlet Flax <br />Lobularia maritima / Sweet Alyssum <br />Mirabilis jalapa / Four-O&rsquo;Clock <br />Monarda citriodora / Lemon Mint <br />Rudbeckia amplexicaulis / Clasping Coneflower<br />Rudbeckia hirta / Black-Eyed Susan <br />Silene armeria / Catchfly <br />Thunbergia alata / Black-Eyed Susan Vine</p>",1/10 oz.,2.00,instock
2685-variation-1,2685,Gulf Coast / Caribbean Wildflower Mix,,"<p>Mix may vary from the indicated listing, based on availability of individual species:</p>
<p>Gulf Coast / Caribbean Wildflower Mix</p>
<p>Centaurea cyanus (dwarf) / Dwarf Cornflower<br />Cheiranthus allionii / Wallflower<br />Coreopsis lanceolata (dwarf) / Coreopsis<br />Coreopsis leavenworthii / Leavenworth&rsquo;s Tickseed<br />Cosmos bipinnatus (dwarf) / Cosmos, Dwarf<br />Cosmos sulphureus Sulphur / Cosmos<br />Dimorphotheca aurantiaca / African Daisy<br />Gaillardia pulchella / Annual Gaillardia<br />Gypsophila elegans / Annual Baby&rsquo;s Breath<br />Liatris spicata / Gayfeather <br />Linaria maroccana / Spurred Snapdragon <br />Linum grandiflorum rubrum / Scarlet Flax <br />Lobularia maritima / Sweet Alyssum <br />Mirabilis jalapa / Four-O&rsquo;Clock <br />Monarda citriodora / Lemon Mint <br />Rudbeckia amplexicaulis / Clasping Coneflower<br />Rudbeckia hirta / Black-Eyed Susan <br />Silene armeria / Catchfly <br />Thunbergia alata / Black-Eyed Susan Vine</p>",1 oz.,10.00,instock
2685-variation-2,2685,Gulf Coast / Caribbean Wildflower Mix,,"<p>Mix may vary from the indicated listing, based on availability of individual species:</p>
<p>Gulf Coast / Caribbean Wildflower Mix</p>
<p>Centaurea cyanus (dwarf) / Dwarf Cornflower<br />Cheiranthus allionii / Wallflower<br />Coreopsis lanceolata (dwarf) / Coreopsis<br />Coreopsis leavenworthii / Leavenworth&rsquo;s Tickseed<br />Cosmos bipinnatus (dwarf) / Cosmos, Dwarf<br />Cosmos sulphureus Sulphur / Cosmos<br />Dimorphotheca aurantiaca / African Daisy<br />Gaillardia pulchella / Annual Gaillardia<br />Gypsophila elegans / Annual Baby&rsquo;s Breath<br />Liatris spicata / Gayfeather <br />Linaria maroccana / Spurred Snapdragon <br />Linum grandiflorum rubrum / Scarlet Flax <br />Lobularia maritima / Sweet Alyssum <br />Mirabilis jalapa / Four-O&rsquo;Clock <br />Monarda citriodora / Lemon Mint <br />Rudbeckia amplexicaulis / Clasping Coneflower<br />Rudbeckia hirta / Black-Eyed Susan <br />Silene armeria / Catchfly <br />Thunbergia alata / Black-Eyed Susan Vine</p>",4 oz.,20.00,instock
2685-variation-3,2685,Gulf Coast / Caribbean Wildflower Mix,,"<p>Mix may vary from the indicated listing, based on availability of individual species:</p>
<p>Gulf Coast / Caribbean Wildflower Mix</p>
<p>Centaurea cyanus (dwarf) / Dwarf Cornflower<br />Cheiranthus allionii / Wallflower<br />Coreopsis lanceolata (dwarf) / Coreopsis<br />Coreopsis leavenworthii / Leavenworth&rsquo;s Tickseed<br />Cosmos bipinnatus (dwarf) / Cosmos, Dwarf<br />Cosmos sulphureus Sulphur / Cosmos<br />Dimorphotheca aurantiaca / African Daisy<br />Gaillardia pulchella / Annual Gaillardia<br />Gypsophila elegans / Annual Baby&rsquo;s Breath<br />Liatris spicata / Gayfeather <br />Linaria maroccana / Spurred Snapdragon <br />Linum grandiflorum rubrum / Scarlet Flax <br />Lobularia maritima / Sweet Alyssum <br />Mirabilis jalapa / Four-O&rsquo;Clock <br />Monarda citriodora / Lemon Mint <br />Rudbeckia amplexicaulis / Clasping Coneflower<br />Rudbeckia hirta / Black-Eyed Susan <br />Silene armeria / Catchfly <br />Thunbergia alata / Black-Eyed Susan Vine</p>",8 oz.,30.00,instock
2685-variation-4,2685,Gulf Coast / Caribbean Wildflower Mix,,"<p>Mix may vary from the indicated listing, based on availability of individual species:</p>
<p>Gulf Coast / Caribbean Wildflower Mix</p>
<p>Centaurea cyanus (dwarf) / Dwarf Cornflower<br />Cheiranthus allionii / Wallflower<br />Coreopsis lanceolata (dwarf) / Coreopsis<br />Coreopsis leavenworthii / Leavenworth&rsquo;s Tickseed<br />Cosmos bipinnatus (dwarf) / Cosmos, Dwarf<br />Cosmos sulphureus Sulphur / Cosmos<br />Dimorphotheca aurantiaca / African Daisy<br />Gaillardia pulchella / Annual Gaillardia<br />Gypsophila elegans / Annual Baby&rsquo;s Breath<br />Liatris spicata / Gayfeather <br />Linaria maroccana / Spurred Snapdragon <br />Linum grandiflorum rubrum / Scarlet Flax <br />Lobularia maritima / Sweet Alyssum <br />Mirabilis jalapa / Four-O&rsquo;Clock <br />Monarda citriodora / Lemon Mint <br />Rudbeckia amplexicaulis / Clasping Coneflower<br />Rudbeckia hirta / Black-Eyed Susan <br />Silene armeria / Catchfly <br />Thunbergia alata / Black-Eyed Susan Vine</p>",1 lb.,45.00,instock
2685-variation-5,2685,Gulf Coast / Caribbean Wildflower Mix,,"<p>Mix may vary from the indicated listing, based on availability of individual species:</p>
<p>Gulf Coast / Caribbean Wildflower Mix</p>
<p>Centaurea cyanus (dwarf) / Dwarf Cornflower<br />Cheiranthus allionii / Wallflower<br />Coreopsis lanceolata (dwarf) / Coreopsis<br />Coreopsis leavenworthii / Leavenworth&rsquo;s Tickseed<br />Cosmos bipinnatus (dwarf) / Cosmos, Dwarf<br />Cosmos sulphureus Sulphur / Cosmos<br />Dimorphotheca aurantiaca / African Daisy<br />Gaillardia pulchella / Annual Gaillardia<br />Gypsophila elegans / Annual Baby&rsquo;s Breath<br />Liatris spicata / Gayfeather <br />Linaria maroccana / Spurred Snapdragon <br />Linum grandiflorum rubrum / Scarlet Flax <br />Lobularia maritima / Sweet Alyssum <br />Mirabilis jalapa / Four-O&rsquo;Clock <br />Monarda citriodora / Lemon Mint <br />Rudbeckia amplexicaulis / Clasping Coneflower<br />Rudbeckia hirta / Black-Eyed Susan <br />Silene armeria / Catchfly <br />Thunbergia alata / Black-Eyed Susan Vine</p>",5 lbs.,185.00,instock
2176,,Western Wildflower Value Mix,"Western Mt. States Mixes,Wildflower Seed Mixes,California Wildflower Mix,(A) WILDFLOWER REGIONAL SEED MIXES","<p>Western Value Mix for the Western US (excluding moist coastal regions). Planting Rates: 8 - 16 lbs/acre. 4 oz.covers approx. 500 -1,000 sq. ft.&nbsp; Seeds per pound: 319,000<br /><br />Mix may vary from the indicated listing, based on availability of individual species:<br /><br />Annual Candytuft (Iberis Umbellata)<br />Perennial Lupine (Lupinus perennis)<br />Siberian Wallflower (Cheiranthus allionii)<br />California Poppy (Eschscholzia californica)<br />Blue Flax (Linum perenne)<br />Dwarf Cornflower (Centaurea cyanus)<br />Perennial Gaillardia (Gaillardia aristata)<br />Annual Gaillardia (Gaillardia pulchella)<br />Corn Poppy (Papaver rhoeas)<br />Rocky Mountain Penstemon (Penstemon strictus)<br />Prairie Coneflower (Ratibida columnifera)<br />Clarkia Clarkia (unguiculata)<br />Globe Gilia (Gilia capitata)<br />Plains Coreopsis (Coreopsis tinctoria)<br />Showy Goldeneye (Viguiera multiflora)</p>",,,instock
2176-variation-0,2176,Western Wildflower Value Mix,,"<p>Western Value Mix for the Western US (excluding moist coastal regions). Planting Rates: 8 - 16 lbs/acre. 4 oz.covers approx. 500 -1,000 sq. ft.&nbsp; Seeds per pound: 319,000<br /><br />Mix may vary from the indicated listing, based on availability of individual species:<br /><br />Annual Candytuft (Iberis Umbellata)<br />Perennial Lupine (Lupinus perennis)<br />Siberian Wallflower (Cheiranthus allionii)<br />California Poppy (Eschscholzia californica)<br />Blue Flax (Linum perenne)<br />Dwarf Cornflower (Centaurea cyanus)<br />Perennial Gaillardia (Gaillardia aristata)<br />Annual Gaillardia (Gaillardia pulchella)<br />Corn Poppy (Papaver rhoeas)<br />Rocky Mountain Penstemon (Penstemon strictus)<br />Prairie Coneflower (Ratibida columnifera)<br />Clarkia Clarkia (unguiculata)<br />Globe Gilia (Gilia capitata)<br />Plains Coreopsis (Coreopsis tinctoria)<br />Showy Goldeneye (Viguiera multiflora)</p>",1/10 oz.,2,instock
2176-variation-1,2176,Western Wildflower Value Mix,,"<p>Western Value Mix for the Western US (excluding moist coastal regions). Planting Rates: 8 - 16 lbs/acre. 4 oz.covers approx. 500 -1,000 sq. ft.&nbsp; Seeds per pound: 319,000<br /><br />Mix may vary from the indicated listing, based on availability of individual species:<br /><br />Annual Candytuft (Iberis Umbellata)<br />Perennial Lupine (Lupinus perennis)<br />Siberian Wallflower (Cheiranthus allionii)<br />California Poppy (Eschscholzia californica)<br />Blue Flax (Linum perenne)<br />Dwarf Cornflower (Centaurea cyanus)<br />Perennial Gaillardia (Gaillardia aristata)<br />Annual Gaillardia (Gaillardia pulchella)<br />Corn Poppy (Papaver rhoeas)<br />Rocky Mountain Penstemon (Penstemon strictus)<br />Prairie Coneflower (Ratibida columnifera)<br />Clarkia Clarkia (unguiculata)<br />Globe Gilia (Gilia capitata)<br />Plains Coreopsis (Coreopsis tinctoria)<br />Showy Goldeneye (Viguiera multiflora)</p>",1 oz.,8,instock
2176-variation-2,2176,Western Wildflower Value Mix,,"<p>Western Value Mix for the Western US (excluding moist coastal regions). Planting Rates: 8 - 16 lbs/acre. 4 oz.covers approx. 500 -1,000 sq. ft.&nbsp; Seeds per pound: 319,000<br /><br />Mix may vary from the indicated listing, based on availability of individual species:<br /><br />Annual Candytuft (Iberis Umbellata)<br />Perennial Lupine (Lupinus perennis)<br />Siberian Wallflower (Cheiranthus allionii)<br />California Poppy (Eschscholzia californica)<br />Blue Flax (Linum perenne)<br />Dwarf Cornflower (Centaurea cyanus)<br />Perennial Gaillardia (Gaillardia aristata)<br />Annual Gaillardia (Gaillardia pulchella)<br />Corn Poppy (Papaver rhoeas)<br />Rocky Mountain Penstemon (Penstemon strictus)<br />Prairie Coneflower (Ratibida columnifera)<br />Clarkia Clarkia (unguiculata)<br />Globe Gilia (Gilia capitata)<br />Plains Coreopsis (Coreopsis tinctoria)<br />Showy Goldeneye (Viguiera multiflora)</p>",4 oz.,20.00,instock
2176-variation-3,2176,Western Wildflower Value Mix,,"<p>Western Value Mix for the Western US (excluding moist coastal regions). Planting Rates: 8 - 16 lbs/acre. 4 oz.covers approx. 500 -1,000 sq. ft.&nbsp; Seeds per pound: 319,000<br /><br />Mix may vary from the indicated listing, based on availability of individual species:<br /><br />Annual Candytuft (Iberis Umbellata)<br />Perennial Lupine (Lupinus perennis)<br />Siberian Wallflower (Cheiranthus allionii)<br />California Poppy (Eschscholzia californica)<br />Blue Flax (Linum perenne)<br />Dwarf Cornflower (Centaurea cyanus)<br />Perennial Gaillardia (Gaillardia aristata)<br />Annual Gaillardia (Gaillardia pulchella)<br />Corn Poppy (Papaver rhoeas)<br />Rocky Mountain Penstemon (Penstemon strictus)<br />Prairie Coneflower (Ratibida columnifera)<br />Clarkia Clarkia (unguiculata)<br />Globe Gilia (Gilia capitata)<br />Plains Coreopsis (Coreopsis tinctoria)<br />Showy Goldeneye (Viguiera multiflora)</p>",8 oz.,30.00,instock
