ID,ItemID,OptionNum,Name,Type,Attributes,Active
3579,3631,1,Select quantity,Drop Down,1 oz. (120 seeds):3.00~4 oz.:10.00~1 lb.:20.00~5 lbs.:65.00,Yes
3580,3632,1,Select quantity,Drop Down,1 oz. (120 seeds):3.00~4 oz.:8.00~1 lb.:20.00~5 lbs.:60.00,Yes
3581,3633,1,Select quantity,Drop Down,1/10 oz. (900 seeds):1.50~1 oz. (9000 seeds):7.00~4 oz.:15.00~1 lb.:25.00,Yes
3582,3634,1,Select quantity,Drop Down,1/10 oz. (900 seeds):2.5~1 oz. (9000 seeds):7.50~4 oz.:12.00~1 lb.:42.00~5 lbs.:110.00,Yes
3583,3635,1,Select quantity,Drop Down,1/10 oz. (900 seeds):2.75~1 oz. (9000 seeds):9.00~4 oz.:15.00~1 lb.:50.00~5 lbs.:120.00,Yes
3584,3636,1,Select quantity,Drop Down,1/10 oz. (800 seeds):2.50~1 oz. (8000 seeds):8.00~4 oz.:20.00~1 lb.:46.00,Yes
3585,3637,1,Select quantity,Drop Down,1/10 oz. (700 seeds):3.00,Yes
3586,3638,1,Select quantity,Drop Down,1/10 oz. (700 seeds):1.5~1 oz. (7000 seeds):6.00,Yes
3587,3639,1,Select quantity,Drop Down,1/10 oz. (700 seeds):4.00~1 oz. (7000 seeds):10.00~4 oz.:12.00~1 lb.:25.00~5 lbs.:75.00,Yes
3588,3640,1,Select quantity,Drop Down,1/10 oz. (700 seeds):4.00~1 oz. (7000 seeds):10.00~4 oz.:12.00~1 lb.:25.00~5 lbs.:75.00,Yes
3589,3641,1,Select quantity,Drop Down,1/10 oz. (700 seeds):4.00~1 oz. (7000 seeds):10.00~4 oz.:14.00~1 lb.:30.00~5 lbs.:90.00,Yes
3590,3642,1,Select quantity,Drop Down,1/10 oz. (700 seeds):2.50~1 oz. (7000 seeds):8.00,Yes
3591,3643,1,Select quantity,Drop Down,1/10 oz. (700 seeds):4.00~1 oz. (7000 seeds):10.00~4 oz.:15.00~1 lb.:30.00~5 lbs.:90.00,Yes
3592,3644,1,Select quantity,Drop Down,1/10 oz. (850 seeds):2.00~1 oz. (8500 seeds):6.00~4 oz.:18.00~1 lb.:46.00,Yes
3593,3645,1,Select quantity,Drop Down,1/10 oz. (1900 seeds):1.5~1 oz. (19000 seeds):8.5~4 oz.:18.00~1 lb.:30.00~5 lbs.:110.00,Yes
3594,3646,1,Select quantity,Drop Down,1/10 oz. (1900 seeds):1.50~1 oz. (19000 seeds):8.00~4 oz.:18.00~1 lb.:30.00~5 lbs.:110.00,Yes
3595,3647,1,Select quantity,Drop Down,1/10 oz. (1900 seeds):3.75~1 oz. (19000 seeds):10.00~4 oz.:15.00~1 lb.:30.00~5 lbs.:120.00,Yes
3596,3648,1,Select quantity,Drop Down,1/10 oz. (1900 seeds):2~1 oz. (19000 seeds):8.00~4 oz.:15.00~1 lb.:35.00~5 lbs.:120.00,Yes
3597,3649,1,Select quantity,Drop Down,1 oz. (19000 seeds):20.00~4 oz.:45.00~1 lb.:135.00,Yes
3598,3650,1,Select quantity,Drop Down,1/10 oz. (1900 seeds):2~1 oz. (19000 seeds):8.00~4 oz.:16.00~1 lb.:30.00~5 lbs.:120.00,Yes
3599,3651,1,Select quantity,Drop Down,1/10 oz. (1900 seeds):1.50~1 oz. (19000 seeds):8.00~4 oz.:16.00~1 lb.:22.00~5 lbs.:120.00,Yes
3600,3652,1,Select quantity,Drop Down,1/10 oz. (1900 seeds):2.50~1 oz. (19000 seeds):10.00~4 oz.:15.00~1 lb.:35.00~5 lbs.:135.00,Yes
3601,3653,1,Select quantity,Drop Down,1/10 oz. (700 seeds):1.50~1 oz. (7000 seeds):7.50~4 oz.:18.00~1 lb.:40.00,Yes
3602,3654,1,Select quantity,Drop Down,4 oz. (600 seeds):10.00~1 lb. (2400 seeds):22.00~25 lbs.:400.00~50 lbs.:725.00,Yes
3603,3655,1,Select quantity,Drop Down,4 oz. (600 seeds):15.00~1 lb. (1200 seeds):30.00~25 lbs.:450.00,Yes
3604,3656,1,Select quantity,Drop Down,4 oz. (600 seeds):15.00~1 lb. (2400 seeds):30.00~5 lbs.:120.00~25 lbs.:485.00,Yes
3605,3657,1,Select quantity,Drop Down,4 oz. (600 seeds):15.00~1 lb. (2400 seeds):30.00~5 lbs.:120.00~25 lbs.:475.00,Yes
3606,3658,1,Select quantity,Drop Down,4 oz. (600 seeds):15.00~1 lb. (2400 seeds):30.00~5 lbs.:120.00~25 lbs.:475.00,Yes
3607,3659,1,Select quantity,Drop Down,4 oz. (600 seeds):15.00~1 lb. (2400 seeds):30.00~5 lbs.:120.00~25 lbs.:475.00,Yes
3608,3660,1,Select quantity,Drop Down,1/10 oz. (700 seeds):4.00~1 oz. (7000 seeds):8.00~1 lb.:40.00,Yes
3609,3661,1,Select quantity,Drop Down,1 gram (2500 seeds):1.75~1/10 oz. (6000 seeds):3.75~1 oz. (60000 seeds):8.00~4 oz.:18.00~1 lb.:40.00,Yes
3610,3662,1,Select quantity,Drop Down,1/10 oz. (6000 seeds):2.50~1 oz. (60000 seeds):20.00~1 lb.:110.00,Yes
3611,3663,1,Select quantity,Drop Down,1/10 oz. (800 seeds):4.00~1 oz. (8000 seeds):8.00~4 oz.:10.00~1 lb.:17.00~5 lbs.:60.00,Yes
3612,3664,1,Select quantity,Drop Down,1 oz. (8000 seeds):12.00~4 oz.:22.00~1 lb.:70.00,Yes
3613,3665,1,Select quantity,Drop Down,1/10 oz. (800 seeds):1.50~1 oz. (8000 seeds):5.00~4 oz.:12.00~1 lb.:22.00~5 lbs.:70.00,Yes
3614,3666,1,Select quantity,Drop Down,1 oz. (150 seeds):3.00~4 oz. (600 seeds):10.00,Yes
3615,3667,1,Select quantity,Drop Down,4 oz. (600 seeds):15.00~1 lb. (2400 seeds):30.00~5 lbs.:90.00~25 lbs.:350.00,Yes
3616,3668,1,Select quantity,Drop Down,1/10 oz. (100 seeds):2,Yes
3617,3669,1,Select quantity,Drop Down,1/10 oz. (100 seeds):1.50~1 oz. (1000 seeds):7.00,Yes
3618,3670,1,Select quantity,Drop Down,1 oz. (900 seeds):16.00~4 oz. (3600 seeds):50.00,Yes
3620,2963,1,Select quantity,Drop Down,4 oz.:12.00~8 oz.:16.00~1 lb.:24.00,Yes
3622,3673,1,Select quantity,Drop Down,1/10 oz. (100 seeds):2.00~1 oz. (1000 seeds):7.50,Yes
3623,3674,1,Select quantity,Drop Down,1/10 oz. (100 seeds):2.00~1 oz. (1000 seeds):8.00,Yes
3624,3675,1,Select quantity,Drop Down,1/10 oz. (100 seeds):1.75,Yes
3625,3676,1,Select quantity,Drop Down,1/10 oz. (600 seeds):2.00~1 oz. (6000 seeds):6.00~4 oz. (24000 seeds):15.00~1 lb.:45.00,Yes
3626,3677,1,Select quantity,Drop Down,1/10 oz. (800 seeds):4.00~1 oz. (8000 seeds):10.00~4 oz.:20.00~1 lb.:40.00,Yes
3627,3679,1,Select quantity,Drop Down,1/10 oz. (2000 seeds):2.50~1 oz. (16800 seeds):10.00~4 oz.:18.00~1 lb.:40.00,Yes
3628,3680,1,Select quantity,Drop Down,1/10 oz. (1680 seeds):4.00~1 oz. (16800 seeds):8.00~4 oz.:15.00~1 lb.:36.00,Yes
3629,3681,1,Select quantity,Drop Down,1 gram ( approx.350 seeds):2.00~1/10 oz. (approx. 1000 seeds):3.75~1 oz.:28.00~4 oz.:92.00,Yes
3630,3682,1,Select quantity,Drop Down,1/10 oz. (850 seeds):2.00~1 oz. (8500 seeds):8.00~4 oz.:20.00~1 lb.:60.00,Yes
3631,3683,1,Select quantity,Drop Down,1/10 oz. (850 seeds):2~1 oz. (8500 seeds):10.00~4 oz.:20.00~1 lb.:50.00~5 lbs.:120.00,Yes
3632,3684,1,Select quantity,Drop Down,1/10 oz. (850 seeds):2.00~1 oz. (8500 seeds):6.00~4 oz.:12.00~1 lb.:30.00~5 lbs.:80.00,Yes
3633,3685,1,Select quantity,Drop Down,1/10 oz. (900 seeds):1.50~1 oz. (9000 seeds):5.00~4 oz.:12.00,Yes
3634,3686,1,Select quantity,Drop Down,1/10 oz. (900 seeds):3.75~1 oz. (9000 seeds):8.00~4 oz.:12.00~1 lb.:24.00~5 lbs.:85.00,Yes
3652,3703,1,Select quantity,Drop Down,25 seeds:1.75,Yes
3985,4039,1,Select quantity,Drop Down,25 seeds:1.50,Yes
3635,2844,1,Select quantity,Drop Down,"500 seeds:15.00~1,000 seeds:22.00",Yes
4049,4106,1,Select quantity,Drop Down,25 seeds:1.50,Yes
3637,3688,1,Select quantity,Drop Down,25 seeds:3.50,Yes
3640,3691,1,Available,Drop Down,25 seeds:1.50,Yes
3641,3692,1,Available,Drop Down,10 seeds:1.85,Yes
4116,4174,1,Select quantity,Drop Down,8 oz.:95.00~1 lb.:150.00,Yes
3642,3693,1,Select quantity,Drop Down,25 seeds:3.00~100 seeds:8.00~500 seeds:35.00~1000 seeds:60.00,Yes
3643,3694,1,Select quantity,Drop Down,"500 seeds:12.00~1,000 seeds:18.00",Yes
3644,3695,1,Select quantity,Drop Down,"25 seeds:1.50~100 seeds:3.50~500 seeds:12.00~1,000 seeds:18.00",Yes
4121,4180,1,Select quantity,Drop Down,500 seeds:40.00~1000 seeds:70.00,Yes
3648,3699,1,Select quantity,Drop Down,25 seeds:1.50~1/10 oz. (180 seeds):3.50~1 oz. (1800 seeds):15.00,Yes
3649,3700,1,Select quantity,Drop Down,25 seeds:1.50~100 seeds:3.50,Yes
3651,3702,1,Select quantity,Drop Down,25 seeds:1.50~100 seeds:3.50~500 seeds:13.50~1000 seeds:24.00~5000 seeds:75.00,Yes
3653,3704,1,Select quantity,Drop Down,25 seeds:1.50~100 seeds:5.00~500 seeds:20.00,Yes
3654,3705,1,Select quantity,Drop Down,25 seeds:1.75,Yes
3655,3706,1,Select quantity,Drop Down,25 seeds:1.75,Yes
3656,3707,1,Select quantity,Drop Down,25 seeds:1.75,Yes
4231,4295,1,Select quantity,Drop Down,25 seeds:1.5~100 seeds:5~500 seeds:17.5~1000 seeds:32.00,Yes
4304,4368,1,Select quantity,Drop Down,25 seeds:1.75~100 seeds:5.00~500 seeds:20.00~1000 seeds:35.00~5000 seeds:100.00,Yes
4230,4294,1,Select quantity,Drop Down,25 seeds:1.75,Yes
3658,3709,1,Select quantity,Drop Down,1/10 oz. (1000 seeds):2.75~1 oz. (10000 seeds):15.00~4 oz.:45.00~1 lb.:120.00,Yes
3659,3710,1,Select quantity,Drop Down,"500 seeds:12.00~1,000 seeds:18.00",Yes
3660,3711,1,Select quantity,Drop Down,"500 seeds:12.00~1,000 seeds:18.00",Yes
3662,3713,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):1.50~1 oz. (16000 seeds):6.00~4 oz.:15.00~1 lb.:25.00~5 lbs.:80.00,Yes
3663,3714,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):2.00~1 oz. (16000 seeds):15.00~4 oz.:30.00~1 lb.:70.00,Yes
3664,3715,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):3.75~1 oz. (16000 seeds):8.00~4 oz.:24.00~1 lb.:38.00,Yes
3665,3716,1,Available,Drop Down,1/10 oz. (1600 seeds):2.75~1 oz. (16000 seeds):8.00~4 oz.:20.00~1 lb.:38.00,Yes
3666,3717,1,Available,Drop Down,1/10 oz. (1600 seeds):1.50~1 oz. (16000 seeds):6.00~4 oz.:12.00~1 lb.:26.00~5 lbs.:85.00,Yes
3667,3718,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):3.75~1 oz. (16000 seeds):8.00~4 oz.:16.00~1 lb.:40.00~5 lbs.:170.00,Yes
3668,3719,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):3.00~1 oz. (16000 seeds):12.00~4 oz.:38.00~1 lb.:120.00,Yes
3669,3720,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):1.50~1 oz. (16000 seeds):6.00~4 oz.:12.00~1 lb.:26.00~5 lbs.:80.00,Yes
3670,3721,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):1.50~1 oz. (16000 seeds):12~4 oz.:25.00~1 lb.:65.00~5 lbs.:280.00,Yes
3671,3722,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):1.5~1 oz. (16000 seeds):6.00~4 oz.:15.00~1 lb.:25.00,Yes
3672,3723,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):2.75~1 oz. (16000 seeds):10.00~4 oz.:28.00~1 lb.:90.00,Yes
3673,3724,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):2.75~1 oz. (16000 seeds):7.00~4 oz.:10.00~1 lb.:25.00~5 lbs.:70.00,Yes
3674,3725,1,Available,Drop Down,1/10 oz. (1600 seeds):3.75~1 oz. (16000 seeds):8.00~4 oz.:12.00~1 lb.:28.00~5 lbs.:80.00,Yes
3675,3726,1,Available,Drop Down,1 oz. (16000 seeds):18.00~4 oz.:65.00~1 lb.:200.00,Yes
3676,3727,1,Available,Drop Down,1/10 oz. (1600 seeds):3.75~1 oz. (16000 seeds):8.00~4 oz.:15.00~1 lb.:35.00~5 lbs.:110.00,Yes
3677,3728,1,Available,Drop Down,1/10 oz. (1600 seeds):2.00~1 oz. (16000 seeds):7.5~4 oz.:15.00~1 lb.:28.00~5 lbs.:80.00,Yes
3678,3729,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):3.75~1 oz. (16000 seeds):8.00~4 oz.:15.00~1 lb.:28.00~5 lbs.:80.00,Yes
3679,3730,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):2.50~1 oz. (16000 seeds):7.50~4 oz.:25.00~1 lb.:60.00~5 lbs.:250.00,Yes
3680,3731,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):3.75~1 oz. (16000 seeds):8.00~4 oz.:15.00~1 lb.:35.00~5 lbs.:160.00,Yes
3681,3732,1,Select quantity,Drop Down,1/10 oz. (1600 seeds):2.00~1 oz. (16000 seeds):7.00~4 oz.:10.00~1 lb.:25.00~5 lbs.:85.00,Yes
3682,3733,1,Select quantity,Drop Down,25 seeds:10~100 seeds:20.00~500 seeds:110.00~1000 seeds:180.00,Yes
3683,3734,1,Select quantity,Drop Down,100 seeds:2.00~1/4 oz.:4.00~1 oz.:8.00~4 oz.:15.00~1 lb.:32.00~5 lbs.:120.00,Yes
3684,3735,1,Select quantity,Drop Down,"25 seeds:8.00~100 seeds:20.00~500 seeds:75.00~1,000 seeds:140.00",Yes
3685,3736,1,Select quantity,Drop Down,"25 seeds:6.00~100 seeds:13.00~500 seeds:65.00~1,000 seeds:100.00~5,000 seeds:450.00",Yes
3686,3737,1,Select quantity,Drop Down,"25 seeds:8.00~100 seeds:20.00~500 seeds:75.00~1,000 seeds:135.00",Yes
3687,3738,1,Select quantity,Drop Down,1/10 oz. (100 seeds):2.50~1 oz. (1000 seeds):6.00~4 oz.:15.00~1 lb.:35.00~5 lbs.:100.00,Yes
3688,3739,1,Select quantity,Drop Down,1/10 oz. (100 seeds):1.5~1 oz. (1000 seeds):7.00~4 oz.:15.00~1 lb.:35.00~5 lbs.:110.00,Yes
3689,3740,1,Select quantity,Drop Down,1/10 oz. (100 seeds):2.50~1 oz. (1000 seeds):10.00~4 oz.:22.00~1 lb.:55.00~5 lbs.:200.00,Yes
3690,3741,1,Select quantity,Drop Down,1/10 oz. (1700 seeds):1.50~1 oz. (17000 seeds):4.00~4 oz.:12.00~1 lb.:18.00~5 lbs.:60.00,Yes
3691,3742,1,Select quantity,Drop Down,1/10 oz. (1700 seeds):2~1 oz. (17000 seeds):7.00~4 oz.:22.00~1 lb.:70.00,Yes
3692,3743,1,Select quantity,Drop Down,1/10 oz. (1700 seeds):2.00~1 oz. (17000 seeds):7.50~4 oz.:18.00~1 lb.:40.00~5 lbs:145.00,Yes
3693,3744,1,Select quantity,Drop Down,1/10 oz. (1700 seeds):3.00~1 oz. (17000 seeds):10.00~4 oz.:30.00~1 lb.:75.00,Yes
3694,3745,1,Select quantity,Drop Down,1/10 oz. (1700 seeds):2~1 oz. (17000 seeds):6.00~4 oz.:18.00~1 lb.:40.00,Yes
4110,4168,1,Select Size,Drop Down,"1/10 oz (1700 seeds):2.00~1 oz. (17,000 seeds):7.00~4 oz.:20.00~1 lb.:40.00~5 lbs.:130.00",Yes
3695,3746,1,Select quantity,Drop Down,1/10 oz. (1700 seeds):3.75~1 oz. (17000 seeds):6.00~4 oz.:8.00~1 lb.:16.00~5 lbs.:55.00,Yes
3696,3747,1,Select quantity,Drop Down,1/10 oz. (50 seeds):1.50~1 oz. (500 seeds):5.00~4 oz. (2000 seeds):10.00~1 lb.:20.00~5 lbs.:45.00,Yes
3697,3748,1,Select quantity,Drop Down,1 gram (200 seeds):5.00~1 oz. (5700 seeds):55.00~4 oz.:175.00,Yes
3698,3749,1,Select quantity,Drop Down,1/10 oz. (570 seeds):4.75~1 oz. (5700 seeds):10.00~4 oz.:25.00~1 lb.:65.00~5 lbs.:300.00,Yes
3699,3750,1,Select quantity,Drop Down,1/10 oz. (800 seeds):4.75~1 oz. (8000 seeds):14.00~4 oz.:40.00~1 lb.:120.00~5 lbs.:450.00,Yes
3700,3751,1,Select quantity,Drop Down,1/10 oz. (800 seeds):3.50~1 oz. (8000 seeds):14.00~4 oz.:40.00~1 lb.:100.00~5 lbs.:350.00,Yes
3701,3752,1,Select quantity,Drop Down,200 seeds:3.00~1000 seeds:10.00~1 oz. (81000 seeds):55.00,Yes
3702,3753,1,Select quantity,Drop Down,1/10 oz. (800 seeds):1.75~1 oz. (8000 seeds):12.00~4 oz.:35.00~1 lb.:80.00~5 lbs.:275.00,Yes
3703,3754,1,Select quantity,Drop Down,1/10 oz. (800 seeds):6.00~1 oz. (8000 seeds):12.00~4 oz.:25.00~1 lb.:80.00,Yes
3704,3755,1,Select quantity,Drop Down,1/10 oz. (800 seeds):3.75~1 oz. (8000 seeds):10.00~4 oz.:28.00~1 lb.:95.00,Yes
3705,3756,1,Select quantity,Drop Down,1/10 oz. (60 seeds):1.5~1 oz. (600 seeds):7.00~4 oz.:15.00~1 lb.:50.00,Yes
3706,3757,1,Select quantity,Drop Down,1/10 oz. (800 seeds):2~1 oz. (8000 seeds):6.00~4 oz.:10.00~1 lb.:25.00~5 lbs.:95.00,Yes
3707,3758,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.25~1 lb. (1400 seeds):14.00~5 lbs.:28.00~25 lbs.:70.00~50 lbs.:125.00,Yes
3708,3759,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):6.00~1 lb.:10.00~5 lbs.:24.00~25 lbs.:70.00~50 lbs.:125.00,Yes
3709,3760,1,Select quantity,Drop Down,1 oz. (90 seeds):3.75~4 oz. (360 seeds):6.00~1 lb. (1440 seeds):10.00~5 lbs.:25.00~25 lbs.:75.00~50 lbs.:130.00,Yes
3710,3762,1,Select quantity,Drop Down,1 gram (350 seeds):2.50~1/10 oz. (1000 seeds):5.00~1 oz. (10000 seeds):20.00~4 oz.:65.00~1 lb.:175.00,Yes
3711,3763,1,Select quantity,Drop Down,1/10 oz. (1000 seeds):2.00~1 oz. (10000 seeds):8.00~4 oz.:20.00,Yes
3712,3764,1,Select quantity,Drop Down,1 oz. (20000 seeds):7.50~4 oz.:16.00~1 lb.:32.00,Yes
3713,3765,1,Select quantity,Drop Down,1/10 oz. (1000 seeds):5.00~1 oz. (10000 seeds):16.00~4 oz.:40.00~1 lb.:120.00,Yes
3714,3766,1,Select quantity,Drop Down,1/10 oz. (1000 seeds):3.50,Yes
3715,3767,1,Select quantity,Drop Down,1/10 oz:3.00,Yes
3716,3768,1,Select quantity,Drop Down,1 oz. (10000 seeds):10.00~4 oz.:25.00~8 oz.:35.00~1 lb.:60.00,Yes
3717,3769,1,Select quantity,Drop Down,100 seeds:3.50~500 seeds:12.00~1000 seeds:18.00~5000 seeds:40.00,Yes
3718,3770,1,Select quantity,Drop Down,1 gram (565 seeds):2.00~1/10 oz. (1600 seeds):4.00~1 oz. (16500 seeds):16.00~4 oz.:40.00~1 lb.:120.00,Yes
3719,3771,1,Select quantity,Drop Down,1/10 oz. (1000 seeds):3.75~1 oz. (10000 seeds):8.00~4 oz.:16.00~1 lb.:40.00,Yes
3720,3772,1,Select quantity,Drop Down,1/10 oz. (20000 seeds):3.50~1 oz. (200000 seeds):20.00~4 oz.:45.00~1 lb.:125.00,Yes
3721,3773,1,Select quantity,Drop Down,1/10 oz. (1200 seeds):3.75~1 oz. (12000 seeds):8.00~4 oz.:15.00~1 lb.:40.00,Yes
3722,3761,1,Select quantity,Drop Down,1 gram (1600 seeds):2.00~1/10 oz. (4500 seeds):3.75~1 oz. (45000 seeds):28.00~4 oz.:92.00,Yes
3723,3774,1,Select quantity,Drop Down,1/10 oz. (300 seeds):3~1 oz. (3000 seeds):10.00~4 oz.:15.00~1 lb.:35.00,Yes
3724,3775,1,Select quantity,Drop Down,1/10 oz. (2500 seeds):5.50~1 oz. (25000 seeds):40.00,Yes
3725,3776,1,Select quantity,Drop Down,1/10 oz. (2500 seeds):2~1 oz. (25000 seeds):6.00~4 oz.:12.00~1 lb.:18.00,Yes
3726,3777,1,Select quantity,Drop Down,1/10 oz. (1000 seeds):3.75~1 oz. (10000 seeds):9.00~4 oz.:20.00~1 lb.:40.00~5 lbs.:165.00,Yes
3727,3778,1,Select quantity,Drop Down,1/10 oz. (176 seeds):3.75~1 oz. (1760 seeds):8.00~4 oz.:18.00~1 lb.:40.00~5 lbs.:160.00,Yes
3728,3779,1,Select quantity,Drop Down,1/10 oz. (1000 seeds):2.50,Yes
3729,3780,1,Select quantity,Drop Down,1/10 oz. (2400 seeds):3.00~1 oz. (24000 seeds):15.00~4 oz.:38.00~1 lb.:120.00,Yes
3730,3781,1,Select quantity,Drop Down,1/10 oz. (4100 seeds):4.00~1 oz. (41000 seeds):20.00~4 oz.:65.00~1 lb.:160.00,Yes
3731,3782,1,Select quantity,Drop Down,1 oz. (10000 seeds):12.00~4 oz.:30.00~1 lb.:75.00,Yes
3732,3783,1,Select quantity,Drop Down,1/10 oz. (2800 seeds):3.25~1 oz. (28000 seeds):8.00~4 oz.:12.00~1 lb.:24.00,Yes
3733,3784,1,Select quantity,Drop Down,1 gram (500 seeds):1.75~3 grams (1400 seeds):3.50~1 oz.:9.00~4 oz.:15.00~1 lb.:32.00,Yes
3734,3785,1,Select quantity,Drop Down,100 seeds:3.50,Yes
3735,3786,1,Select quantity,Drop Down,25 seeds:1.50~100 seeds:4.00~500 seeds:12.00,Yes
3736,3787,1,Select quantity,Drop Down,1/10 oz. (2200 seeds):3.5~1 oz. (22000 seeds):25.00~4 oz.:75.00,Yes
3737,3788,1,Select quantity,Drop Down,1/10 oz. (5000 seeds):2.50~1 oz. (50000 seeds):7.00~4 oz.:16.00~8 oz.:25.00~1 lb.:40.00,Yes
3738,3789,1,Select quantity,Drop Down,1 gram (6000 seeds):2.50~1/10 oz. (15000 seeds):5.00~1 oz. (25000 seeds):36.00,Yes
3739,3790,1,Select quantity,Drop Down,1/10 oz. (1200 seeds):1.5~1 oz. (12000 seeds):8,Yes
3740,3791,1,Select quantity,Drop Down,1/10 oz. (1680 seeds):4.25~1 oz. (16800 seeds):32.00~4 oz.:85.00,Yes
3741,3792,1,Select quantity,Drop Down,1 gram (10000 seeds):2.75~1/10 oz. (30000 seeds):4.50~1 oz. (300000 seeds):30.00~4 oz.:100.00,Yes
3742,3793,1,Select quantity,Drop Down,1 oz.:10.00~4 oz.:20.00,Yes
3743,3794,1,Select quantity,Drop Down,1 oz.:8.00~4 oz.:18.00~1 lb.:60.00,Yes
3744,3795,1,Select quantity,Drop Down,1 oz.:18.00~4 oz.:45.00~1 lb.:125.00,Yes
3745,3796,1,Select quantity,Drop Down,1 oz.:10.00~4 oz.:20.00~1 lb.:45.00~5 lbs.:160.00~25 lbs.:750.00,Yes
3746,3798,1,Select quantity,Drop Down,1 oz.:10.00~4 oz.:25.00~1 lb.:80.00,Yes
3747,3799,1,Select quantity,Drop Down,5 lbs.:20.00~25 lbs.:75.00~50 lbs.:120.00,Yes
3748,3800,1,Select quantity,Drop Down,1 lbs.:10.00~5 lbs.:45.00~25 lbs.:115.00~50 lbs.:200.00,Yes
3749,3801,1,Select quantity,Drop Down,1 lb.:20.00~5 lbs.:80.00~25 lbs.:320.00,Yes
3750,3802,1,Select quantity,Drop Down,1 oz.:4~4 oz.:10.00~1 lb.:20.00~5 lbs.:55.00~25 lbs.:200.00,Yes
3751,3803,1,Select quantity,Drop Down,1 oz.:12.00~4 oz.:16.00~1 lb.:35.00~5 lbs.:110.00,Yes
3752,3804,1,Select quantity,Drop Down,1 oz.:8.00~4 oz.:18.00~1 lb.:35.00,Yes
3753,3805,1,Select quantity,Drop Down,1 lb.:14.00~5 lbs.:25.00~25 lbs.:65.00,Yes
3754,3806,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.25~1 lb.:15.00~5 lbs.:30.00~25 lbs.:85.00~50 lbs.:145.00,Yes
3755,3807,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):6.25~1 lb.:16.00,Yes
3756,3808,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.25~1 lb.:15.00~5 lbs.:25.00~25 lbs.:90.00~50 lbs.:150.00,Yes
3757,3809,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.25~1 lb.:15.00,Yes
3758,3810,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.25~1 lb.:15.00~5 lbs.:35.00,Yes
3759,3811,1,Select quantity,Drop Down,1 oz. (125 seeds):2.00~4 oz. (500 seeds):6~1 lb.:15.00~5 lbs.:35.00,Yes
3760,3812,1,Select quantity,Drop Down,1 oz. (90 seeds):3~4 oz. (360 seeds):6~1 lb.:18.00~5 lbs.:45.00,Yes
3761,3813,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.75~1 lb.:15.00~5 lbs.:35.00~25 lbs.:105.00~50 lbs.:175.00,Yes
3762,3814,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.75~1 lb.:17.00~5 lbs.:52.00~25 lbs.:185.00~50 lbs.:355.00,Yes
3763,3815,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.75~1 lb.:18.00~5 lbs.:52.00,Yes
3764,3816,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.75~1 lb.:18.00~5 lbs.:60.00~25 lbs.:175.00~50 lbs.:365.00,Yes
3765,3817,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.75~1 lb.:18.00~5 lbs.:55.00~25 lbs.:185.00~50 lbs.:355.00,Yes
3766,3818,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.75~1 lb.:15.00~5 lbs.:30.00~25 lbs.:75.00~50 lbs.:140.00,Yes
3767,3819,1,Select quantity,Drop Down,1 oz. (100 seeds):2.75~4 oz. (400 seeds):5.75~1 lb.:15.00~5 lbs.:30.00~25 lbs.:80.00,Yes
3768,3820,1,Select quantity,Drop Down,1 oz. (90 seeds):2.00~4 oz. (360 seeds):6,Yes
3770,3822,1,Select quantity,Drop Down,1 oz. (90 seeds):2.75~4 oz. (360 seeds):5.75~1 lb.:15.00~5 lbs.:30.00~25 lbs.:95.00,Yes
3771,3823,1,Select quantity,Drop Down,100 seeds:1.50~1/10 oz. (400 seeds):2.50~1 oz. (4000 seeds):15.00~4 oz.:36.00~1 lb.:85.00,Yes
